Converting 152 sessions
[1/152] m11 ses-03 Env1_LocationB_to_A: 154 neurons (155 iscell, 1 interneurons), 80/80 trials (-0 lick err), t=0.3s [read 0.1 dff 0.1 int 0.0] | elapsed 0s, eta 44s
[137/152] m4 ses-13 Env2_LocationB: 876 neurons (886 iscell, 10 interneurons), 79/80 trials (-1 lick err), t=4.1s [read 2.2 dff 1.7 int 0.1] | elapsed 22s, eta 2s
[138/152] m4 ses-14 Env2_LocationB_to_C: 1061 neurons (1066 iscell, 5 interneurons), 45/80 trials (-35 lick err), t=4.5s [read 1.3 dff 2.9 int 0.1] | elapsed 23s, eta 2s
[139/152] m7 ses-01 Env1_LocationA: 1297 neurons (1298 iscell, 1 interneurons), 99/100 trials (-1 lick err), t=4.1s [read 2.1 dff 1.7 int 0.1] | elapsed 23s, eta 2s
[140/152] m7 ses-02 Env1_LocationA: 1186 neurons (1186 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=3.4s [read 1.9 dff 1.3 int 0.1] | elapsed 23s, eta 2s
[141/152] m7 ses-03 Env1_LocationA_to_C: 1155 neurons (1155 iscell, 0 interneurons), 100/100 trials (-0 lick err), t=3.3s [read 1.5 dff 1.7 int 0.1] | elapsed 23s, eta 2s
[142/152] m7 ses-04 Env1_LocationC: 1013 neurons (1013 iscell, 0 interneurons), 79/80 trials (-1 lick err), t=2.0s [read 0.8 dff 1.0 int 0.1] | elapsed 23s, eta 2s
[143/152] m7 ses-05 Env1_LocationC_to_B: 1111 neurons (1111 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=1.9s [read 0.4 dff 1.3 int 0.0] | elapsed 23s, eta 1s
[144/152] m7 ses-06 Env1_LocationB: 1142 neurons (1142 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=2.1s [read 0.7 dff 1.3 int 0.0] | elapsed 23s, eta 1s
[145/152] m7 ses-07 Env1_LocationB_to_A: 1020 neurons (1020 iscell, 0 interneurons), 100/100 trials (-0 lick err), t=1.7s [read 0.5 dff 1.1 int 0.0] | elapsed 23s, eta 1s
[146/152] m7 ses-08 Env1_A_to_Env2_B: 1034 neurons (1034 iscell, 0 interneurons), 99/100 trials (-1 lick err), t=1.8s [read 0.7 dff 1.0 int 0.0] | elapsed 23s, eta 1s
[147/152] m7 ses-09 Env2_LocationB: 900 neurons (900 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=1.3s [read 0.5 dff 0.7 int 0.0] | elapsed 23s, eta 1s
[148/152] m7 ses-10 Env2_LocationB_to_C: 886 neurons (886 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=1.4s [read 0.4 dff 0.8 int 0.0] | elapsed 23s, eta 1s
[149/152] m7 ses-11 Env2_LocationC: 973 neurons (973 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=1.2s [read 0.4 dff 0.8 int 0.0] | elapsed 23s, eta 0s
[150/152] m7 ses-12 Env2_LocationC_to_A: 969 neurons (969 iscell, 0 interneurons), 100/100 trials (-0 lick err), t=1.6s [read 0.6 dff 0.9 int 0.0] | elapsed 24s, eta 0s
[151/152] m7 ses-13 Env2_LocationA: 988 neurons (988 iscell, 0 interneurons), 80/80 trials (-0 lick err), t=1.4s [read 0.6 dff 0.7 int 0.0] | elapsed 24s, eta 0s
[152/152] m7 ses-14 Env2_LocationA_to_B: 1192 neurons (1192 iscell, 0 interneurons), 100/100 trials (-0 lick err), t=2.2s [read 0.7 dff 1.3 int 0.1] | elapsed 24s, eta 0s

================ CONVERSION SUMMARY ================
sessions: 152  subjects: 11  trials: 12135
neurons (sum over sessions): 138276  mean/session: 909.7  min: 154  max: 2323
total timepoints: 2576026  mean trial length: 212.3 frames (13.7 s)
trials removed for lick-sensor error: 81
putative interneurons removed: 402 of 138678 iscell (0.29%)
  per-session interneuron %: 0.35 +/- 0.61

input ranges:
  0 time_from_trial_start: [0.000, 216.536]
  1 environment: [0.000, 1.000]
  2 trial_number: [0.000, 99.000]
  3 prev_trial_outcome: [0.000, 1.000]

output distributions (fraction of timepoints):
  0 reward_zone_distance: < -50 cm=0.2513, -50 to -10 cm=0.1020, -10 to <0 cm=0.0733, 0 cm (in zone)=0.2385, >0 to +10 cm=0.0207, +10 to +50 cm=0.0718, > +50 cm=0.2426
  1 position: < 90 cm=0.2120, 90-180 cm=0.1767, 180-270 cm=0.2312, 270-360 cm=0.2264, > 360 cm=0.1536
  2 speed: < 2 cm/s=0.1166, 2-10 cm/s=0.0874, 10-20 cm/s=0.1341, 20-40 cm/s=0.3192, > 40 cm/s=0.3428
  3 lick: no lick=0.7774, lick=0.2226
  4 reward_zone_location: zone A (80-130 cm)=0.3316, zone B (200-250 cm)=0.3359, zone C (320-370 cm)=0.3325
  5 reward_outcome: omitted=0.1577, rewarded=0.8423

per-trial reward zone A/B/C: [0.34379893 0.32748249 0.32871858]
per-trial reward rate: 0.8464

dF/F range: [-1327.149, 1269.485]
====================================================

Wrote /app/converted_data.pkl (9.52 GB) in 11.3 s
Total elapsed: 38.6 s
